TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
EEEL3;536,46;7,06;10,44;1,95;0,90;57,03;46,22;32,35;7,31;7,19;-0,14;-0,04;3,38;4,32;-1,28;3,41;18,71;8,62;17,25;0,46;0,54;0,27;14,95;26,66;56.000,00;274,67;51,39;0,07;5.202.081.275,70
EEEL4;673,10;7,66;13,10;2,45;1,13;57,03;46,22;32,35;9,17;7,19;-0,14;-0,04;4,24;5,42;-1,60;3,41;18,71;8,62;17,25;0,46;0,54;0,27;14,95;26,66;139.800,00;274,67;51,39;0,09;5.202.081.275,70
EGIE3;39,24;6,30;11,38;3,96;0,89;45,00;46,31;21,79;5,35;7,69;2,35;1,73;2,48;9,93;-1,12;1,79;34,79;7,83;19,43;0,23;0,77;0,36;13,49;13,25;46.253.244,63;9,91;3,45;0,46;31.968.048.853,20
EKTR3;37,90;8,50;11,16;2,30;0,81;20,19;14,52;9,17;7,04;9,46;3,37;1,10;1,02;16,80;-1,16;1,19;20,66;7,27;10,88;0,35;0,65;0,79;4,01;9,79;34.003,55;16,45;3,40;0,45;6.346.087.655,03
EKTR4;28,11;12,60;8,27;1,71;0,60;20,19;14,52;9,17;5,22;9,46;3,37;1,10;0,76;12,46;-0,86;1,19;20,66;7,27;10,88;0,35;0,65;0,79;4,01;9,79;52.559,50;16,45;3,40;0,33;6.346.087.655,03
ELEK3;19,11;;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,35;905.051.916,30
ELEK4;36,99;;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,68;905.051.916,30
ELET3;42,79;9,36;8,79;0,92;0,38;69,85;31,95;25,19;6,93;9,91;3,01;0,40;2,21;3,48;-0,50;1,79;10,49;4,31;6,99;0,41;0,59;0,17;-2,25;;323.733.585,70;46,41;4,87;-0,43;66.531.116.868,58
ELET5;67,99;7,96;13,96;1,47;0,60;69,85;31,95;25,19;11,01;9,91;3,01;0,40;3,52;5,54;-0,80;1,79;10,49;4,31;6,99;0,41;0,59;0,17;-2,25;;8.468,57;46,41;4,87;-0,68;66.531.116.868,58
ELET6;42,51;10,36;8,73;0,92;0,38;69,85;31,95;25,19;6,88;9,91;3,01;0,40;2,20;3,46;-0,50;1,79;10,49;4,31;6,99;0,41;0,59;0,17;-2,25;;168.973.040,07;46,41;4,87;-0,43;66.531.116.868,58
ELMD3;19,71;;-30,42;3,63;1,67;22,23;-47,08;-40,59;-26,23;-25,71;0,36;-0,05;12,35;5,82;-3,18;2,53;-11,94;-5,49;-10,77;0,46;0,54;0,14;;;2.162.938,56;5,42;-0,65;0,06;2.707.618.158,18
ELPL3;8,41;;1,73;0,63;0,06;13,91;12,89;5,95;0,80;2,91;2,12;1,66;0,10;-10,50;-0,07;0,98;36,21;3,27;21,02;0,09;0,91;0,55;2,54;57,52;;13,45;4,87;0,15;1.660.696.309,42
EMAE3;25,35;30,82;3,97;1,22;0,62;47,88;36,45;51,17;5,58;11,22;-1,52;-0,33;2,03;2,77;-0,93;3,18;30,79;15,70;10,52;0,51;0,49;0,31;17,64;27,12;;20,72;6,38;0,02;2.174.359.963,50
EMAE4;79,50;10,81;12,46;3,84;1,96;47,88;36,45;51,17;17,49;11,22;-1,52;-0,33;6,38;8,67;-2,92;3,18;30,79;15,70;10,52;0,51;0,49;0,31;17,64;27,12;441.525,44;20,72;6,38;0,07;2.174.359.963,50
EMBR3;18,49;;-4,84;0,89;0,23;10,70;-8,38;-12,63;-7,29;-13,21;-5,93;0,73;0,61;0,69;-0,55;2,45;-18,48;-4,82;-6,10;0,26;0,73;0,38;-0,66;;191.890.971,07;20,67;-3,82;-0,30;13.580.128.906,96
ENAT3;15,95;1,22;198,46;1,53;0,96;36,55;36,62;2,56;13,85;10,51;-3,38;-0,37;5,07;2,84;-1,81;3,60;0,77;0,48;7,97;0,63;0,37;0,19;13,76;5,78;39.890.270,37;10,39;0,08;-2,18;4.138.613.510,85
ENBR3;17,55;5,70;6,15;1,03;0,34;25,50;20,92;11,26;3,31;5,44;2,13;0,66;0,69;9,77;-0,46;1,16;16,74;5,59;11,61;0,33;0,63;0,50;7,87;4,03;54.170.797,00;17,06;2,86;0,19;10.625.950.398,94
ENEV3;17,33;;21,28;2,72;1,34;44,63;33,93;31,67;19,87;24,51;4,74;0,65;6,74;11,70;-1,61;3,13;12,77;6,29;5,88;0,49;0,51;0,20;16,39;48,99;102.259.924,63;6,38;0,81;0,36;21.813.838.513,37
ENGI11;45,47;3,04;9,62;2,21;0,37;19,35;15,04;8,16;5,22;9,88;4,67;1,98;0,79;7,75;-0,51;1,20;23,00;3,82;8,82;0,17;0,81;0,47;10,79;35,54;73.388.496,00;20,55;4,73;0,11;16.407.268.790,22
ENGI3;16,67;1,66;17,63;4,06;0,67;19,35;15,04;8,16;9,57;9,88;4,67;1,98;1,44;14,21;-0,94;1,20;23,00;3,82;8,82;0,17;0,81;0,47;10,79;35,54;173.943,89;4,11;0,95;0,20;16.407.268.790,22
ENGI4;7,20;3,83;7,61;1,75;0,29;19,35;15,04;8,16;4,13;9,88;4,67;1,98;0,62;6,14;-0,40;1,20;23,00;3,82;8,82;0,17;0,81;0,47;10,79;35,54;206.846,63;4,11;0,95;0,09;16.407.268.790,22
ENJU3;9,60;;-30,87;3,93;3,65;33,01;-71,60;-69,84;-30,11;-22,36;7,78;-1,02;21,56;4,12;-75,86;14,59;-12,74;-11,83;-13,06;0,93;0,07;0,17;;;17.713.579,44;2,44;-0,31;-0,16;1.871.715.707,18
ENMA3B;50,49;2,59;10,98;2,61;1,13;32,88;22,90;17,54;8,41;;0,87;0,27;1,93;5,50;-1,80;2,21;23,80;10,25;15,51;0,43;0,57;0,58;8,44;15,47;;19,32;4,60;0,76;
ENMA6B;83,99;1,56;18,27;4,35;1,87;32,88;22,90;17,54;13,99;;0,87;0,27;3,20;9,14;-2,99;2,21;23,80;10,25;15,51;0,43;0,57;0,58;8,44;15,47;;19,32;4,60;1,26;
ENMT3;63,80;3,78;15,10;5,23;1,60;25,68;22,34;17,08;11,55;14,04;2,49;1,13;2,58;16,13;-2,36;1,44;34,66;10,57;15,08;0,31;0,69;0,62;7,41;71,84;38.612,04;12,19;4,23;0,19;13.968.495.708,20
ENMT4;63,80;3,78;15,10;5,23;1,60;25,68;22,34;17,08;11,55;14,04;2,49;1,13;2,58;16,13;-2,36;1,44;34,66;10,57;15,08;0,31;0,69;0,62;7,41;71,84;15.257,36;12,19;4,23;0,19;13.968.495.708,20
EPAR3;16,79;;8,88;6,58;1,28;17,64;9,15;5,11;4,96;5,20;0,25;0,33;0,45;16,42;-2,75;1,17;74,12;14,37;51,78;0,19;0,81;2,81;5,92;-24,36;230.050,78;2,55;1,89;0,04;245.199.372,00
EQPA3;5,36;5,60;16,15;3,40;0,94;30,02;19,46;11,97;9,94;11,30;1,34;0,46;1,93;4,22;-1,66;2,06;21,06;5,82;12,40;0,28;0,72;0,49;7,01;6,67;415.659,22;1,58;0,33;0,41;12.127.992.748,36
EQPA5;9,74;3,08;29,34;6,18;1,71;30,02;19,46;11,97;18,05;11,30;1,34;0,46;3,51;7,66;-3,01;2,06;21,06;5,82;12,40;0,28;0,72;0,49;7,01;6,67;125.991,20;1,58;0,33;0,75;12.127.992.748,36
EQPA6;10,48;2,86;31,57;6,65;1,84;30,02;19,46;11,97;19,43;11,30;1,34;0,46;3,78;8,25;-3,24;2,06;21,06;5,82;12,40;0,28;0,72;0,49;7,01;6,67;;1,58;0,33;0,81;12.127.992.748,36
EQPA7;5,71;5,25;17,20;3,62;1,00;30,02;19,46;11,97;10,58;11,30;1,34;0,46;2,06;4,49;-1,76;2,06;21,06;5,82;12,40;0,28;0,72;0,49;7,01;6,67;44.201,21;1,58;0,33;0,44;12.127.992.748,36
EQTL3;24,50;4,24;8,57;2,43;0,59;33,08;26,03;16,21;5,34;7,54;2,21;1,01;1,39;3,50;-0,88;2,00;28,37;6,83;13,32;0,24;0,71;0,42;19,79;29,14;144.727.088,15;10,07;2,86;0,92;24.555.419.365,50
ESPA3;19,09;0,32;44,65;7,24;2,86;45,65;16,41;19,05;51,85;54,66;2,54;0,35;8,51;11,27;-7,01;1,75;16,21;6,40;1,74;0,40;0,61;0,34;;;29.889.514,56;2,64;0,43;0,94;4.647.802.820,98
ESTR3;17,80;;-0,74;-0,03;0,06;50,10;9,71;-13,23;1,01;6,48;3,82;;0,10;-0,03;-0,12;0,19;-3,84;-8,29;-3,22;-2,16;3,16;0,63;-3,90;;;-623,00;-23,94;0,02;37.723.000,00
ESTR4;61,10;;-2,55;-0,10;0,21;50,10;9,71;-13,23;3,48;6,48;3,82;;0,34;-0,10;-0,42;0,19;-3,84;-8,29;-3,22;-2,16;3,16;0,63;-3,90;;51.946,00;-623,00;-23,94;0,06;37.723.000,00
ETER3;24,27;;6,46;5,49;1,80;39,03;32,79;27,62;5,44;4,91;-0,54;-0,54;1,78;4,82;-5,68;2,20;84,89;27,82;64,05;0,33;0,67;1,01;-6,86;40,09;75.137.730,93;4,42;3,76;0,00;1.470.282.485,00
EUCA3;20,75;1,79;13,33;1,24;0,69;32,70;12,10;7,36;8,11;7,15;1,80;0,28;0,98;7,86;-1,07;1,33;9,32;5,19;7,44;0,56;0,44;0,71;9,47;68,84;40.437,58;16,70;1,56;0,11;1.262.212.835,00
EUCA4;10,03;4,08;6,44;0,60;0,33;32,70;12,10;7,36;3,92;7,15;1,80;0,28;0,47;3,80;-0,52;1,33;9,32;5,19;7,44;0,56;0,44;0,71;9,47;68,84;1.640.143,85;16,70;1,56;0,05;1.262.212.835,00
EVEN3;9,72;7,79;33,26;1,13;0,36;28,50;17,09;3,18;6,19;3,09;-3,10;-0,56;1,06;0,79;-1,70;2,43;3,39;1,09;9,75;0,32;0,54;0,34;-5,40;-18,59;13.360.283,22;8,62;0,29;-0,81;2.043.680.000,00
EZTC3;29,90;1,42;16,95;1,64;1,41;43,61;28,91;45,40;26,62;22,57;-4,16;-0,26;7,69;3,57;-2,68;6,23;9,66;8,34;5,59;0,86;0,12;0,18;2,84;-1,36;84.331.464,11;18,26;1,76;0,98;6.748.710.000,00
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FESA3;55,00;1,89;37,54;2,68;1,72;30,33;20,50;7,22;13,22;12,38;0,66;0,13;2,71;10,58;-2,47;2,13;7,13;4,57;15,66;0,64;0,36;0,63;11,62;-16,62;30.207,68;20,54;1,47;-1,45;4.266.444.800,00
FESA4;45,25;2,52;30,89;2,20;1,41;30,33;20,50;7,22;10,87;12,38;0,66;0,13;2,23;8,70;-2,03;2,13;7,13;4,57;15,66;0,64;0,36;0,63;11,62;-16,62;18.754.917,37;20,54;1,47;-1,19;4.266.444.800,00
FHER3;15,68;;-513,05;-5,43;0,50;16,85;9,95;-0,06;3,31;3,42;0,10;;0,33;2,91;-0,96;1,54;-1,06;-0,10;-283,62;-0,09;1,09;1,51;-18,89;;119.845.269,48;-2,89;-0,03;5,11;863.332.262,52
FIGE3;0,00;;0,00;0,00;0,00;100,00;87,05;57,92;0,00;-18,57;-18,57;-0,35;0,00;0,00;0,00;571,40;1,24;1,23;1,24;1,00;0,00;0,02;;-24,90;;98,01;1,21;0,00;0,00
FIGE4;0,00;;0,00;0,00;0,00;100,00;87,05;57,92;0,00;-18,57;-18,57;-0,35;0,00;0,00;0,00;571,40;1,24;1,23;1,24;1,00;0,00;0,02;;-24,90;;98,01;1,21;0,00;0,00
FLEX3;0,00;;0,00;0,00;0,00;31,73;3,18;-2,80;0,00;9,37;9,37;5,50;0,00;0,00;0,00;1,05;-51,67;-3,32;5,16;0,06;0,94;1,19;9,15;;;8,55;-4,42;0,00;0,00
FLRY3;24,70;2,95;24,74;4,63;1,43;28,86;18,04;10,05;13,79;16,67;2,88;0,97;2,49;14,05;-2,18;1,41;18,72;5,76;10,47;0,31;0,69;0,57;9,42;19,07;37.110.333,22;5,33;1,00;1,79;7.810.379.794,83
FNCN3;0,00;;0,00;0,00;0,00;97,48;-323,82;-323,82;0,00;0,00;;;0,00;0,00;0,00;12,07;-19,33;-17,87;;0,92;0,08;0,06;-37,65;;;11,63;-2,25;0,00;0,00
FRAS3;14,40;1,91;12,78;3,06;1,06;29,43;16,16;12,45;9,84;11,54;1,70;0,53;1,59;4,64;-2,13;1,83;23,95;8,29;11,62;0,35;0,65;0,67;13,81;28,25;2.584.816,56;4,71;1,13;0,03;3.111.198.704,90
FRIO3;65,02;;-5,42;-4,27;0,13;16,14;4,39;-3,22;3,98;16,32;12,35;;0,17;1,02;-0,48;1,21;-78,80;-2,40;4,38;-0,03;0,99;0,75;7,27;;12.430,00;-15,22;-12,00;0,12;267.021.145,08
FRTA3;8,78;;13,90;-0,27;0,50;38,04;9,56;10,57;15,36;70,17;54,83;;1,47;-0,23;-0,62;0,08;-1,96;3,61;-54,97;-1,85;2,85;0,34;-19,35;;486.773,81;-32,28;0,63;0,15;18.441.381,88
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00;0,00;0,00
G2DI33;7,02;;-27,46;1,85;1,24;100,00;129,12;134,91;-28,69;-36,03;-7,33;0,47;;-3,81;-1,25;0,01;-6,75;-4,53;-4,37;0,67;0,33;-0,03;;;1.696.274,04;3,79;-0,26;;705.110.032,64
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;-38,45;5.159.958,21;7,86;-0,69;0,06;1.108.871.982,40
GEPA3;37,65;9,30;6,28;1,85;0,82;96,97;95,97;43,24;2,83;3,65;0,84;0,55;2,72;-7,57;-0,97;0,60;29,53;12,98;29,14;0,44;0,56;0,30;3,60;30,90;14.577,40;20,30;6,00;0,07;3.527.083.120,05
GEPA4;37,20;9,41;6,20;1,83;0,81;96,97;95,97;43,24;2,80;3,65;0,84;0,55;2,68;-7,48;-0,96;0,60;29,53;12,98;29,14;0,44;0,56;0,30;3,60;30,90;111.718,44;20,30;6,00;0,07;3.527.083.120,05
GFSA3;4,29;;-33,86;0,82;0,30;20,30;2,27;-3,88;57,95;86,06;28,11;0,40;1,31;1,61;-0,80;1,42;-2,42;-0,88;0,55;0,36;0,64;0,23;-9,34;;20.044.812,93;5,24;-0,13;0,05;1.277.873.429,25
GGBR3;25,64;3,20;9,58;1,28;0,65;17,42;16,26;9,03;5,33;7,11;1,30;0,31;0,87;2,97;-1,05;2,30;13,36;6,76;12,15;0,51;0,49;0,75;0,11;;3.902.637,00;20,03;2,68;0,03;47.805.117.596,46
GGBR4;29,12;2,82;10,89;1,45;0,74;17,42;16,26;9,03;6,05;7,11;1,30;0,31;0,98;3,37;-1,20;2,30;13,36;6,76;12,15;0,51;0,49;0,75;0,11;;445.705.873,52;20,03;2,68;0,03;47.805.117.596,46
GGPS3;16,80;;96,29;12,70;2,49;15,71;7,08;4,32;58,79;62,51;3,68;0,79;4,16;17,80;-4,75;1,42;13,19;2,58;6,53;0,20;0,80;0,60;;;16.228.125,44;1,32;0,17;;11.200.495.456,20
GMAT3;7,47;;21,34;2,85;2,02;24,02;6,80;5,79;18,18;17,44;-0,70;-0,11;1,24;3,55;-6,99;4,96;13,34;9,45;12,89;0,71;0,28;1,63;;;35.192.106,93;2,63;0,35;0,17;16.393.347.906,18
GNDI3;84,07;0,34;94,43;7,30;3,12;26,48;10,12;4,97;46,40;46,45;0,32;0,05;4,69;28,52;-4,35;1,63;7,73;3,30;6,69;0,43;0,57;0,66;29,03;66,02;270.020.887,59;11,51;0,89;6,82;51.329.650.655,61
GOAU3;12,66;3,55;8,63;1,07;0,20;17,42;16,23;3,13;1,67;2,86;1,11;0,72;0,27;0,84;-0,33;2,44;12,41;2,29;11,77;0,18;0,48;0,73;0,11;;1.212.055,44;11,83;1,47;0,02;14.323.706.293,02
GOAU4;13,58;3,31;9,25;1,15;0,21;17,42;16,23;3,13;1,79;2,86;1,11;0,72;0,29;0,90;-0,35;2,44;12,41;2,29;11,77;0,18;0,48;0,73;0,11;;166.836.514,33;11,83;1,47;0,03;14.323.706.293,02
GOLL4;22,18;;-11,32;-4,19;5,93;1,73;-52,17;-129,98;-28,19;-31,79;-3,79;;14,71;-8,38;-7,58;0,24;-37,00;-52,39;42,58;-1,42;2,38;0,40;-8,21;;167.926.444,81;-5,30;-1,96;-0,07;69.939.234.177,30
GPAR3;44,00;1,15;19,93;2,29;1,65;71,74;109,84;75,69;13,73;13,73;;;15,08;38,61;-1,81;2,02;11,48;8,30;;0,72;0,28;0,11;40,68;;6.757,00;19,23;2,21;0,25;3.428.851.008,00
GPIV33;6,05;;5,75;0,31;0,14;100,00;63,91;29,35;2,64;-0,42;-3,05;-0,35;1,69;0,72;-0,18;3,91;5,31;2,38;6,42;0,45;0,25;0,08;;;1.700.256,30;19,83;1,05;-0,04;448.916.330,72
GRND3;10,77;5,79;19,25;2,45;2,03;46,75;17,84;24,64;26,59;22,19;-4,35;-0,40;4,74;3,78;-6,58;4,48;12,75;10,54;7,74;0,83;0,17;0,43;-2,95;-5,56;17.479.759,59;4,39;0,56;1,53;9.797.457.600,00
GSHP3;38,90;;-0,23;-0,12;0,04;67,32;16,85;-353,92;4,90;119,14;114,24;;0,83;-1,27;-0,05;0,80;-51,20;-18,57;-1,37;-0,36;1,36;0,05;-18,98;;76.764,50;-325,48;-166,65;-0,18;75.029.114,10
GUAR3;19,82;2,20;-117,02;2,01;0,74;47,27;-1,75;-1,44;-96,43;-106,72;-10,82;0,23;1,69;2,87;-1,91;1,73;-1,72;-0,63;-3,43;0,37;0,63;0,44;2,55;;14.622.674,89;9,87;-0,17;1,01;9.839.232.000,00
HAGA3;4,19;;5,88;-0,73;0,81;31,08;27,46;22,50;4,81;3,99;-0,05;;1,32;2,19;-4,69;1,80;-12,39;13,73;-26,03;-1,11;2,11;0,61;0,12;12,13;306.700,56;-5,75;0,71;0,03;42.522.667,02
HAGA4;3,21;;4,50;-0,56;0,62;31,08;27,46;22,50;3,69;3,99;-0,05;;1,01;1,68;-3,59;1,80;-12,39;13,73;-26,03;-1,11;2,11;0,61;0,12;12,13;1.472.907,63;-5,75;0,71;0,02;42.522.667,02
HAPV3;15,08;0,50;75,47;7,28;4,21;38,05;13,71;8,74;48,14;47,63;-0,41;-0,06;6,60;41,88;-5,75;1,60;9,64;5,58;8,78;0,58;0,42;0,64;28,32;20,33;134.965.715,70;2,07;0,20;-15,31;57.748.942.950,00
HBOR3;7,95;0,60;21,98;0,82;0,24;20,78;8,60;5,07;12,95;24,31;11,41;0,73;1,11;0,47;-0,93;3,41;3,75;1,11;1,93;0,30;0,60;0,22;-5,72;-2,10;15.440.621,78;9,64;0,36;-0,12;1.049.392.404,48
HBRE3;17,73;;-38,09;1,03;0,55;85,05;78,41;-62,41;30,32;34,50;4,17;0,14;23,77;4,76;-0,69;2,25;-2,70;-1,43;0,67;0,53;0,39;0,02;;;1.517.011,19;17,21;-0,47;0,31;1.829.540.633,13
HBSA3;6,27;;-29,46;3,52;0,76;28,28;15,99;-11,18;20,59;35,77;15,28;2,61;3,29;4,24;-1,02;3,33;-11,94;-2,57;2,78;0,22;0,78;0,23;49,43;;24.011.231,52;1,78;-0,21;-0,20;4.729.580.039,46
HBTS5;60,00;0,27;38,48;1,75;0,40;73,16;44,36;12,59;10,92;13,39;2,46;0,40;4,85;-13,26;-0,47;0,84;4,56;1,03;8,37;0,23;0,77;0,08;7,42;-25,49;238.953,18;34,20;1,56;-0,33;548.021.220,00
HETA3;120,00;;-0,35;-0,11;5,62;100,00;-10.655,45;-10.714,68;-0,36;-2,03;-1,89;;37,92;-0,97;-5,74;0,00;-31,11;-1.588,45;74,39;-51,05;52,05;0,15;-2,24;;158.694,25;-1.089,82;-339,09;0,00;25.117.573,50
HETA4;13,50;;-0,04;-0,01;0,63;100,00;-10.655,45;-10.714,68;-0,04;-2,03;-1,89;;4,27;-0,11;-0,65;0,00;-31,11;-1.588,45;74,39;-51,05;52,05;0,15;-2,24;;224.792,19;-1.089,82;-339,09;0,00;25.117.573,50
HGTX3;35,06;0,93;15,93;3,47;2,56;38,68;7,87;32,92;66,61;63,83;-2,33;-0,12;5,24;7,10;-6,17;2,60;21,76;16,06;0,88;0,74;0,26;0,49;-7,54;4,05;60.662.422,11;10,11;2,20;0,15;5.625.299.559,57
HOOT3;0,00;;0,00;0,00;0,00;36,33;-272,05;-362,56;0,00;-0,55;0,02;;0,00;0,00;0,00;0,04;-16,55;-16,35;12,21;-0,99;2,04;0,05;-24,22;;;-25,03;-4,14;0,00;33.156.874,80
HOOT4;4,11;;-0,99;-0,16;0,16;36,33;-272,05;-362,56;-1,32;-0,55;0,02;;3,60;-0,13;-0,17;0,04;-16,55;-16,35;12,21;-0,99;2,04;0,05;-24,22;;527.731,89;-25,03;-4,14;0,02;33.156.874,80
HYPE3;34,25;2,61;15,93;2,32;1,21;63,87;32,20;30,65;15,16;18,53;3,46;0,53;4,88;7,55;-1,69;2,26;14,57;7,58;8,45;0,52;0,48;0,25;6,70;18,26;93.315.693,59;14,76;2,15;0,61;21.542.642.190,23
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;289.164,47;2,31;-2,18;0,00;224.007.574,38
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;89.696,16;2,31;-2,18;0,00;224.007.574,38
IFCM3;22,95;;-1.372,11;69,55;9,54;47,08;4,44;-3,46;1.068,73;1.079,78;15,24;0,99;47,46;-120,09;-16,09;0,84;-5,07;-0,70;2,57;0,14;0,86;0,20;;;12.954.956,26;0,33;-0,02;;5.412.086.758,08
IGBR3;7,47;;-1,10;-0,09;1,17;88,51;-877,03;-1.618,28;-2,03;-13,29;-11,26;;17,82;-0,10;-1,43;0,01;-8,58;-106,42;10,00;-12,40;13,40;0,07;-9,35;;1.381.199,07;-79,05;-6,78;-0,03;95.537.940,24
IGSN3;0,00;;0,00;0,00;0,00;41,66;19,77;-1,86;0,00;8,56;8,56;1,60;0,00;0,00;0,00;2,06;-1,76;-0,49;5,25;0,28;0,72;0,26;10,03;;;2,98;-0,05;0,00;0,00
IGTA3;39,54;0,72;30,29;2,20;1,02;58,07;52,11;33,57;19,51;24,64;5,19;0,58;10,17;6,82;-1,38;2,39;7,25;3,38;4,58;0,47;0,53;0,10;1,21;0,88;94.566.370,26;18,01;1,31;-2,20;6.894.916.005,12
INEP3;59,89;;-1,01;-0,23;0,36;26,83;-2.776,85;-4.056,41;-1,48;-3,67;-2,20;;41,04;-0,24;-0,43;0,10;-22,54;-35,27;23,36;-1,57;2,57;0,01;-53,72;;3.150.837,07;-262,67;-59,19;-0,07;498.895.329,98
INEP4;60,08;;-1,03;-0,23;0,36;26,83;-2.776,85;-4.056,41;-1,50;-3,67;-2,20;;41,66;-0,24;-0,44;0,10;-22,54;-35,27;23,36;-1,57;2,57;0,01;-53,72;;4.103.087,89;-262,67;-59,19;-0,07;498.895.329,98
INNT3;0,00;;0,00;0,00;0,00;16,32;-7,68;-14,46;0,00;-7,75;-7,75;3,01;0,00;0,00;0,00;1,34;-73,22;-4,75;-9,47;0,06;0,94;0,33;37,50;;;0,61;-0,44;0,00;0,00
INTB3;27,03;;20,03;5,12;2,90;31,57;17,62;18,53;21,07;19,58;-1,56;-0,38;3,71;5,34;-20,36;2,72;25,54;14,46;18,36;0,57;0,43;0,78;;;47.561.012,48;5,28;1,35;0,08;8.825.843.303,40
IRBR3;5,60;2,35;-4,79;1,62;0,30;-18,42;-23,22;-17,39;-3,59;-3,58;;;0,83;-7,92;-1,01;0,95;-33,77;-6,34;;0,19;0,81;0,36;17,75;;131.637.252,89;3,47;-1,17;0,02;7.087.506.955,88
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;11,58;2,55;11,86;1,67;1,33;31,90;136,49;127,21;11,05;10,94;0,19;0,03;15,08;23,82;-1,48;2,28;14,06;11,26;12,72;0,80;0,16;0,09;3,78;-3,97;2.043.188,22;6,98;0,98;-1,78;94.066.541.706,80
ITSA4;11,20;2,64;11,47;1,61;1,29;31,90;136,49;127,21;10,69;10,94;0,19;0,03;14,59;23,04;-1,43;2,28;14,06;11,26;12,72;0,80;0,16;0,09;3,78;-3,97;391.578.391,89;6,98;0,98;-1,73;94.066.541.706,80
ITUB3;26,32;2,46;12,25;1,76;0,13;65,94;13,28;12,16;11,22;11,84;;;1,49;;-0,13;;14,34;1,04;;0,07;0,92;0,09;6,04;-10,45;18.904.377,63;15,02;2,15;-1,08;269.730.182.445,84
ITUB4;29,57;2,19;13,75;1,97;0,14;65,94;13,28;12,16;12,60;11,84;;;1,67;;-0,15;;14,34;1,04;;0,07;0,92;0,09;6,04;-10,45;1.187.301.511,41;15,02;2,15;-1,21;269.730.182.445,84
JALL3;10,32;;14,06;2,68;0,88;53,05;43,87;14,16;4,54;5,59;1,05;0,62;1,99;2,81;-1,80;2,58;19,08;6,26;19,32;0,33;0,67;0,44;;;9.516.429,04;3,85;0,74;;3.050.114.891,85
JBDU3;9,38;;-4,62;0,77;0,25;;;;-4,70;-4,34;-0,59;0,10;;-1,40;-0,25;0,00;-16,68;-5,35;-14,96;0,32;0,68;0,00;;;4.425.152,22;12,19;-2,03;-0,03;37.208.746,60
JBDU4;6,54;;-3,22;0,54;0,17;;;;-3,27;-4,34;-0,59;0,10;;-0,98;-0,17;0,00;-16,68;-5,35;-14,96;0,32;0,68;0,00;;;10.198.186,89;12,19;-2,03;-0,02;37.208.746,60
JBSS3;29,24;3,49;5,82;1,82;0,44;16,98;7,91;4,35;3,20;5,70;2,50;1,42;0,25;4,90;-0,67;1,35;31,28;7,55;15,26;0,24;0,74;1,73;10,65;-1,92;288.195.179,59;16,01;5,01;0,00;72.546.712.395,30
